,Country,Code,Year,Fossil fuels (% sub energy),Renewables (% sub energy),Nuclear (% sub energy),short_name
0,Africa,,1965,94.463,5.537000000000001,0.0,Unknown
1,Africa,,1966,94.12700000000001,5.872999999999999,0.0,Unknown
2,Africa,,1967,93.92,6.08,0.0,Unknown
3,Africa,,1968,93.257,6.742999999999999,0.0,Unknown
4,Africa,,1969,92.31700000000001,7.683,0.0,Unknown
5,Africa,,1970,91.193,8.807,0.0,Unknown
6,Africa,,1971,92.323,7.6770000000000005,0.0,Unknown
7,Africa,,1972,91.759,8.241,0.0,Unknown
8,Africa,,1973,91.95,8.05,0.0,Unknown
9,Africa,,1974,91.265,8.735,0.0,Unknown
10,Africa,,1975,91.27600000000001,8.724,0.0,Unknown
11,Africa,,1976,91.171,8.829,0.0,Unknown
12,Africa,,1977,90.77799999999999,9.222000000000001,0.0,Unknown
13,Africa,,1978,91.045,8.955,0.0,Unknown
14,Africa,,1979,91.259,8.741,0.0,Unknown
15,Africa,,1980,92.06299999999999,7.937,0.0,Unknown
16,Africa,,1981,92.594,7.406000000000001,0.0,Unknown
17,Africa,,1982,93.059,6.941,0.0,Unknown
18,Africa,,1983,93.906,6.093999999999999,0.0,Unknown
19,Africa,,1984,93.68700000000001,5.803999999999999,0.509,Unknown
20,Africa,,1985,93.125,6.211,0.664,Unknown
21,Africa,,1986,92.60600000000001,6.32,1.074,Unknown
22,Africa,,1987,93.38600000000001,5.8839999999999995,0.73,Unknown
23,Africa,,1988,92.85799999999999,5.984,1.158,Unknown
24,Africa,,1989,92.51899999999999,6.26,1.2209999999999999,Unknown
25,Africa,,1990,92.919,6.181,0.9,Unknown
26,Africa,,1991,92.47399999999999,6.551,0.975,Unknown
27,Africa,,1992,92.87299999999999,6.153,0.9740000000000001,Unknown
28,Africa,,1993,93.225,6.017,0.758,Unknown
29,Africa,,1994,93.088,5.928,0.9840000000000001,Unknown
30,Africa,,1995,92.969,5.928999999999999,1.102,Unknown
31,Africa,,1996,92.84200000000001,6.039,1.1179999999999999,Unknown
32,Africa,,1997,92.741,6.08,1.179,Unknown
33,Africa,,1998,92.478,6.274,1.248,Unknown
34,Africa,,1999,92.40899999999999,6.4479999999999995,1.143,Unknown
35,Africa,,2000,92.10799999999999,6.761,1.1320000000000001,Unknown
36,Africa,,2001,92.15100000000001,6.957000000000001,0.892,Unknown
37,Africa,,2002,91.83200000000001,7.188,0.98,Unknown
38,Africa,,2003,92.345,6.672999999999999,0.982,Unknown
39,Africa,,2004,92.48299999999999,6.556,0.961,Unknown
40,Africa,,2005,92.60700000000001,6.591,0.8009999999999999,Unknown
41,Africa,,2006,92.59200000000001,6.7139999999999995,0.695,Unknown
42,Africa,,2007,92.62799999999999,6.619,0.752,Unknown
43,Africa,,2008,92.867,6.325,0.8079999999999999,Unknown
44,Africa,,2009,92.852,6.371,0.777,Unknown
45,Africa,,2010,92.56700000000001,6.643,0.79,Unknown
46,Africa,,2011,92.464,6.789,0.746,Unknown
47,Africa,,2012,92.693,6.586,0.72,Unknown
48,Africa,,2013,92.43700000000001,6.803999999999999,0.759,Unknown
49,Africa,,2014,92.209,7.075,0.716,Unknown
50,Africa,,2015,92.277,7.1,0.622,Unknown
51,Africa,,2016,92.34700000000001,6.869,0.784,Unknown
52,Africa,,2017,92.01,7.236000000000001,0.755,Unknown
53,Africa,,2018,91.97200000000001,7.516,0.512,Unknown
54,Africa,,2019,91.368,7.994,0.638,Unknown
55,Algeria,DZA,1965,95.51299999999999,4.487,0.0,Algeria
56,Algeria,DZA,1966,96.68700000000001,3.313,0.0,Algeria
57,Algeria,DZA,1967,95.958,4.042,0.0,Algeria
58,Algeria,DZA,1968,94.829,5.171,0.0,Algeria
59,Algeria,DZA,1969,97.00399999999999,2.9960000000000004,0.0,Algeria
60,Algeria,DZA,1970,95.605,4.395,0.0,Algeria
61,Algeria,DZA,1971,97.689,2.311,0.0,Algeria
62,Algeria,DZA,1972,96.914,3.0860000000000003,0.0,Algeria
63,Algeria,DZA,1973,96.06700000000001,3.9330000000000003,0.0,Algeria
64,Algeria,DZA,1974,97.65299999999999,2.347,0.0,Algeria
65,Algeria,DZA,1975,98.704,1.296,0.0,Algeria
66,Algeria,DZA,1976,98.68299999999999,1.317,0.0,Algeria
67,Algeria,DZA,1977,99.171,0.8290000000000001,0.0,Algeria
68,Algeria,DZA,1978,99.387,0.613,0.0,Algeria
69,Algeria,DZA,1979,99.456,0.544,0.0,Algeria
70,Algeria,DZA,1980,99.59700000000001,0.40299999999999997,0.0,Algeria
71,Algeria,DZA,1981,99.527,0.473,0.0,Algeria
72,Algeria,DZA,1982,99.464,0.536,0.0,Algeria
73,Algeria,DZA,1983,99.759,0.24100000000000002,0.0,Algeria
74,Algeria,DZA,1984,99.51700000000001,0.483,0.0,Algeria
75,Algeria,DZA,1985,99.316,0.684,0.0,Algeria
76,Algeria,DZA,1986,99.75,0.25,0.0,Algeria
77,Algeria,DZA,1987,99.514,0.486,0.0,Algeria
78,Algeria,DZA,1988,99.834,0.166,0.0,Algeria
79,Algeria,DZA,1989,99.789,0.21100000000000002,0.0,Algeria
80,Algeria,DZA,1990,99.881,0.11900000000000001,0.0,Algeria
81,Algeria,DZA,1991,99.73899999999999,0.261,0.0,Algeria
82,Algeria,DZA,1992,99.82700000000001,0.17300000000000001,0.0,Algeria
83,Algeria,DZA,1993,99.671,0.32899999999999996,0.0,Algeria
84,Algeria,DZA,1994,99.84700000000001,0.153,0.0,Algeria
85,Algeria,DZA,1995,99.829,0.171,0.0,Algeria
86,Algeria,DZA,1996,99.87899999999999,0.121,0.0,Algeria
87,Algeria,DZA,1997,99.93,0.07,0.0,Algeria
88,Algeria,DZA,1998,99.806,0.19399999999999998,0.0,Algeria
89,Algeria,DZA,1999,99.819,0.18100000000000002,0.0,Algeria
90,Algeria,DZA,2000,99.95,0.05,0.0,Algeria
91,Algeria,DZA,2001,99.939,0.061,0.0,Algeria
92,Algeria,DZA,2002,99.95100000000001,0.049,0.0,Algeria
93,Algeria,DZA,2003,99.786,0.214,0.0,Algeria
94,Algeria,DZA,2004,99.806,0.19399999999999998,0.0,Algeria
95,Algeria,DZA,2005,99.59200000000001,0.408,0.0,Algeria
96,Algeria,DZA,2006,99.84700000000001,0.153,0.0,Algeria
97,Algeria,DZA,2007,99.85,0.15,0.0,Algeria
98,Algeria,DZA,2008,99.824,0.17600000000000002,0.0,Algeria
99,Algeria,DZA,2009,99.8,0.2,0.0,Algeria
100,Algeria,DZA,2010,99.891,0.109,0.0,Algeria
101,Algeria,DZA,2011,99.779,0.221,0.0,Algeria
102,Algeria,DZA,2012,99.789,0.21100000000000002,0.0,Algeria
103,Algeria,DZA,2013,99.939,0.061,0.0,Algeria
104,Algeria,DZA,2014,99.89,0.11,0.0,Algeria
105,Algeria,DZA,2015,99.90899999999999,0.091,0.0,Algeria
106,Algeria,DZA,2016,99.863,0.13699999999999998,0.0,Algeria
107,Algeria,DZA,2017,99.76799999999999,0.23199999999999998,0.0,Algeria
108,Algeria,DZA,2018,99.73,0.27,0.0,Algeria
109,Algeria,DZA,2019,99.727,0.273,0.0,Algeria
110,Argentina,ARG,1965,98.914,1.0859999999999999,0.0,Argentina
111,Argentina,ARG,1966,98.935,1.065,0.0,Argentina
112,Argentina,ARG,1967,98.941,1.0590000000000002,0.0,Argentina
113,Argentina,ARG,1968,98.79299999999999,1.207,0.0,Argentina
114,Argentina,ARG,1969,98.95299999999999,1.047,0.0,Argentina
115,Argentina,ARG,1970,98.679,1.321,0.0,Argentina
116,Argentina,ARG,1971,98.76299999999999,1.237,0.0,Argentina
117,Argentina,ARG,1972,98.804,1.196,0.0,Argentina
118,Argentina,ARG,1973,97.775,2.225,0.0,Argentina
119,Argentina,ARG,1974,95.71700000000001,3.557,0.726,Argentina
120,Argentina,ARG,1975,94.415,3.7769999999999997,1.8090000000000002,Argentina
121,Argentina,ARG,1976,94.79700000000001,3.45,1.7530000000000001,Argentina
122,Argentina,ARG,1977,95.13600000000001,3.7960000000000003,1.068,Argentina
123,Argentina,ARG,1978,93.15700000000001,4.9910000000000005,1.8519999999999999,Argentina
124,Argentina,ARG,1979,91.9,6.477,1.6230000000000002,Argentina
125,Argentina,ARG,1980,89.398,9.19,1.412,Argentina
126,Argentina,ARG,1981,88.999,9.238,1.7630000000000001,Argentina
127,Argentina,ARG,1982,88.045,10.812000000000001,1.143,Argentina
128,Argentina,ARG,1983,87.15100000000001,10.857000000000001,1.992,Argentina
129,Argentina,ARG,1984,85.571,11.709000000000001,2.72,Argentina
130,Argentina,ARG,1985,84.073,12.463,3.463,Argentina
131,Argentina,ARG,1986,85.40100000000001,11.491,3.108,Argentina
132,Argentina,ARG,1987,85.205,11.427999999999999,3.366,Argentina
133,Argentina,ARG,1988,89.235,7.7860000000000005,2.9789999999999996,Argentina
134,Argentina,ARG,1989,90.292,7.007999999999999,2.699,Argentina
135,Argentina,ARG,1990,86.32600000000001,9.732999999999999,3.9410000000000003,Argentina
136,Argentina,ARG,1991,87.116,8.732999999999999,4.15,Argentina
137,Argentina,ARG,1992,86.587,9.89,3.523,Argentina
138,Argentina,ARG,1993,84.861,11.404000000000002,3.735,Argentina
139,Argentina,ARG,1994,82.811,13.293,3.897,Argentina
140,Argentina,ARG,1995,83.792,12.995,3.213,Argentina
141,Argentina,ARG,1996,85.662,11.17,3.167,Argentina
142,Argentina,ARG,1997,82.301,14.3,3.3989999999999996,Argentina
143,Argentina,ARG,1998,83.37100000000001,13.559000000000001,3.07,Argentina
144,Argentina,ARG,1999,85.544,11.463,2.9930000000000003,Argentina
145,Argentina,ARG,2000,83.43299999999999,14.065999999999999,2.501,Argentina
146,Argentina,ARG,2001,79.819,17.31,2.8710000000000004,Argentina
147,Argentina,ARG,2002,79.538,17.992,2.471,Argentina
148,Argentina,ARG,2003,81.235,15.790999999999999,2.9739999999999998,Argentina
149,Argentina,ARG,2004,83.594,13.488,2.918,Argentina
150,Argentina,ARG,2005,83.634,13.991,2.375,Argentina
151,Argentina,ARG,2006,82.68700000000001,14.79,2.523,Argentina
152,Argentina,ARG,2007,85.49700000000001,12.247,2.256,Argentina
153,Argentina,ARG,2008,85.921,11.832,2.247,Argentina
154,Argentina,ARG,2009,84.37700000000001,13.103,2.52,Argentina
155,Argentina,ARG,2010,84.852,13.050999999999998,2.097,Argentina
156,Argentina,ARG,2011,85.348,12.835999999999999,1.815,Argentina
157,Argentina,ARG,2012,86.20299999999999,12.042,1.755,Argentina
158,Argentina,ARG,2013,85.73700000000001,12.64,1.6230000000000002,Argentina
159,Argentina,ARG,2014,85.66799999999999,12.892000000000001,1.4409999999999998,Argentina
160,Argentina,ARG,2015,85.29899999999999,12.913,1.788,Argentina
161,Argentina,ARG,2016,85.934,11.968,2.097,Argentina
162,Argentina,ARG,2017,85.32600000000001,13.138,1.536,Argentina
163,Argentina,ARG,2018,84.90100000000001,13.363,1.736,Argentina
164,Argentina,ARG,2019,84.271,13.556,2.173,Argentina
165,Australia,AUS,1965,94.52799999999999,5.472,0.0,Australia
166,Australia,AUS,1966,95.234,4.766,0.0,Australia
167,Australia,AUS,1967,95.34899999999999,4.651,0.0,Australia
168,Australia,AUS,1968,95.428,4.572,0.0,Australia
169,Australia,AUS,1969,95.21799999999999,4.782,0.0,Australia
170,Australia,AUS,1970,94.9,5.1,0.0,Australia
171,Australia,AUS,1971,94.52,5.48,0.0,Australia
172,Australia,AUS,1972,94.73200000000001,5.268,0.0,Australia
173,Australia,AUS,1973,94.743,5.257000000000001,0.0,Australia
174,Australia,AUS,1974,94.398,5.602,0.0,Australia
175,Australia,AUS,1975,94.07600000000001,5.9239999999999995,0.0,Australia
176,Australia,AUS,1976,94.552,5.4479999999999995,0.0,Australia
177,Australia,AUS,1977,95.045,4.955,0.0,Australia
178,Australia,AUS,1978,94.78200000000001,5.218,0.0,Australia
179,Australia,AUS,1979,95.119,4.881,0.0,Australia
180,Australia,AUS,1980,95.42,4.58,0.0,Australia
181,Australia,AUS,1981,95.32,4.68,0.0,Australia
182,Australia,AUS,1982,95.64,4.36,0.0,Australia
183,Australia,AUS,1983,95.889,4.111000000000001,0.0,Australia
184,Australia,AUS,1984,95.743,4.257,0.0,Australia
185,Australia,AUS,1985,95.51799999999999,4.482,0.0,Australia
186,Australia,AUS,1986,95.637,4.363,0.0,Australia
187,Australia,AUS,1987,95.869,4.131,0.0,Australia
188,Australia,AUS,1988,95.777,4.223,0.0,Australia
189,Australia,AUS,1989,95.97200000000001,4.0280000000000005,0.0,Australia
190,Australia,AUS,1990,95.92200000000001,4.078,0.0,Australia
191,Australia,AUS,1991,95.669,4.331,0.0,Australia
192,Australia,AUS,1992,95.648,4.352,0.0,Australia
193,Australia,AUS,1993,95.654,4.346,0.0,Australia
194,Australia,AUS,1994,95.87100000000001,4.129,0.0,Australia
195,Australia,AUS,1995,96.069,3.931,0.0,Australia
196,Australia,AUS,1996,96.05799999999999,3.9419999999999997,0.0,Australia
197,Australia,AUS,1997,96.146,3.8539999999999996,0.0,Australia
198,Australia,AUS,1998,96.24600000000001,3.7539999999999996,0.0,Australia
199,Australia,AUS,1999,96.28299999999999,3.717,0.0,Australia
200,Australia,AUS,2000,96.291,3.7089999999999996,0.0,Australia
201,Australia,AUS,2001,96.406,3.594,0.0,Australia
202,Australia,AUS,2002,96.34100000000001,3.659,0.0,Australia
203,Australia,AUS,2003,96.275,3.725,0.0,Australia
204,Australia,AUS,2004,96.28399999999999,3.716,0.0,Australia
205,Australia,AUS,2005,96.029,3.971,0.0,Australia
206,Australia,AUS,2006,96.146,3.8539999999999996,0.0,Australia
207,Australia,AUS,2007,96.19,3.81,0.0,Australia
208,Australia,AUS,2008,96.148,3.852,0.0,Australia
209,Australia,AUS,2009,95.689,4.311,0.0,Australia
210,Australia,AUS,2010,94.963,5.037,0.0,Australia
211,Australia,AUS,2011,93.70700000000001,6.292999999999999,0.0,Australia
212,Australia,AUS,2012,93.859,6.141,0.0,Australia
213,Australia,AUS,2013,93.14,6.86,0.0,Australia
214,Australia,AUS,2014,93.756,6.244,0.0,Australia
215,Australia,AUS,2015,93.49600000000001,6.504,0.0,Australia
216,Australia,AUS,2016,92.79299999999999,7.207000000000001,0.0,Australia
217,Australia,AUS,2017,93.115,6.885,0.0,Australia
218,Australia,AUS,2018,91.647,8.353,0.0,Australia
219,Australia,AUS,2019,91.43299999999999,8.567,0.0,Australia
220,Austria,AUT,1965,76.06,23.94,0.0,Austria
221,Austria,AUT,1966,75.34,24.66,0.0,Austria
222,Austria,AUT,1967,75.069,24.930999999999997,0.0,Austria
223,Austria,AUT,1968,76.058,23.941999999999997,0.0,Austria
224,Austria,AUT,1969,78.788,21.212,0.0,Austria
225,Austria,AUT,1970,76.376,23.624000000000002,0.0,Austria
226,Austria,AUT,1971,81.316,18.684,0.0,Austria
227,Austria,AUT,1972,81.44,18.56,0.0,Austria
228,Austria,AUT,1973,80.811,19.189,0.0,Austria
229,Austria,AUT,1974,77.37899999999999,22.621,0.0,Austria
230,Austria,AUT,1975,76.12100000000001,23.879,0.0,Austria
231,Austria,AUT,1976,80.11,19.89,0.0,Austria
232,Austria,AUT,1977,75.891,24.109,0.0,Austria
233,Austria,AUT,1978,76.885,23.115,0.0,Austria
234,Austria,AUT,1979,75.39399999999999,24.605999999999998,0.0,Austria
235,Austria,AUT,1980,74.383,25.616999999999997,0.0,Austria
236,Austria,AUT,1981,71.997,28.003,0.0,Austria
237,Austria,AUT,1982,70.985,29.015,0.0,Austria
238,Austria,AUT,1983,71.182,28.818,0.0,Austria
239,Austria,AUT,1984,74.516,25.484,0.0,Austria
240,Austria,AUT,1985,72.18,27.82,0.0,Austria
241,Austria,AUT,1986,71.188,28.811999999999998,0.0,Austria
242,Austria,AUT,1987,69.19800000000001,30.802,0.0,Austria
243,Austria,AUT,1988,68.67699999999999,31.323,0.0,Austria
244,Austria,AUT,1989,68.998,31.002,0.0,Austria
245,Austria,AUT,1990,72.455,27.545,0.0,Austria
246,Austria,AUT,1991,73.743,26.256999999999998,0.0,Austria
247,Austria,AUT,1992,70.395,29.605,0.0,Austria
248,Austria,AUT,1993,69.368,30.631999999999998,0.0,Austria
249,Austria,AUT,1994,70.13,29.87,0.0,Austria
250,Austria,AUT,1995,69.943,30.057,0.0,Austria
251,Austria,AUT,1996,72.43,27.57,0.0,Austria
252,Austria,AUT,1997,71.447,28.553,0.0,Austria
253,Austria,AUT,1998,70.985,29.015,0.0,Austria
254,Austria,AUT,1999,69.19800000000001,30.802,0.0,Austria
255,Austria,AUT,2000,68.50399999999999,31.496,0.0,Austria
256,Austria,AUT,2001,70.611,29.389,0.0,Austria
257,Austria,AUT,2002,71.097,28.903000000000002,0.0,Austria
258,Austria,AUT,2003,76.133,23.866999999999997,0.0,Austria
259,Austria,AUT,2004,73.738,26.261999999999997,0.0,Austria
260,Austria,AUT,2005,73.453,26.546999999999997,0.0,Austria
261,Austria,AUT,2006,72.863,27.136999999999997,0.0,Austria
262,Austria,AUT,2007,70.595,29.405,0.0,Austria
263,Austria,AUT,2008,70.169,29.831,0.0,Austria
264,Austria,AUT,2009,67.33,32.67,0.0,Austria
265,Austria,AUT,2010,70.016,29.984,0.0,Austria
266,Austria,AUT,2011,70.92699999999999,29.073,0.0,Austria
267,Austria,AUT,2012,65.858,34.141999999999996,0.0,Austria
268,Austria,AUT,2013,66.523,33.477,0.0,Austria
269,Austria,AUT,2014,65.229,34.771,0.0,Austria
270,Austria,AUT,2015,66.893,33.107,0.0,Austria
271,Austria,AUT,2016,66.232,33.768,0.0,Austria
272,Austria,AUT,2017,67.29,32.71,0.0,Austria
273,Austria,AUT,2018,67.434,32.566,0.0,Austria
274,Austria,AUT,2019,66.298,33.702,0.0,Austria
275,Azerbaijan,AZE,1985,98.445,1.555,0.0,Azerbaijan
276,Azerbaijan,AZE,1986,99.115,0.885,0.0,Azerbaijan
277,Azerbaijan,AZE,1987,99.087,0.9129999999999999,0.0,Azerbaijan
278,Azerbaijan,AZE,1988,99.208,0.792,0.0,Azerbaijan
279,Azerbaijan,AZE,1989,99.223,0.777,0.0,Azerbaijan
280,Azerbaijan,AZE,1990,98.229,1.771,0.0,Azerbaijan
281,Azerbaijan,AZE,1991,98.044,1.956,0.0,Azerbaijan
282,Azerbaijan,AZE,1992,97.73100000000001,2.269,0.0,Azerbaijan
283,Azerbaijan,AZE,1993,96.365,3.635,0.0,Azerbaijan
284,Azerbaijan,AZE,1994,97.01700000000001,2.983,0.0,Azerbaijan
285,Azerbaijan,AZE,1995,97.303,2.697,0.0,Azerbaijan
286,Azerbaijan,AZE,1996,96.75,3.25,0.0,Azerbaijan
287,Azerbaijan,AZE,1997,96.219,3.781,0.0,Azerbaijan
288,Azerbaijan,AZE,1998,95.706,4.294,0.0,Azerbaijan
289,Azerbaijan,AZE,1999,96.67299999999999,3.327,0.0,Azerbaijan
290,Azerbaijan,AZE,2000,96.75399999999999,3.2460000000000004,0.0,Azerbaijan
291,Azerbaijan,AZE,2001,97.163,2.8369999999999997,0.0,Azerbaijan
292,Azerbaijan,AZE,2002,95.56700000000001,4.433,0.0,Azerbaijan
293,Azerbaijan,AZE,2003,95.021,4.979,0.0,Azerbaijan
294,Azerbaijan,AZE,2004,95.134,4.8660000000000005,0.0,Azerbaijan
295,Azerbaijan,AZE,2005,95.12799999999999,4.872,0.0,Azerbaijan
296,Azerbaijan,AZE,2006,95.883,4.117,0.0,Azerbaijan
297,Azerbaijan,AZE,2007,95.75399999999999,4.246,0.0,Azerbaijan
298,Azerbaijan,AZE,2008,96.055,3.945,0.0,Azerbaijan
299,Azerbaijan,AZE,2009,95.406,4.593999999999999,0.0,Azerbaijan
300,Azerbaijan,AZE,2010,93.094,6.906000000000001,0.0,Azerbaijan
301,Azerbaijan,AZE,2011,95.21,4.79,0.0,Azerbaijan
302,Azerbaijan,AZE,2012,96.855,3.145,0.0,Azerbaijan
303,Azerbaijan,AZE,2013,97.399,2.6010000000000004,0.0,Azerbaijan
304,Azerbaijan,AZE,2014,97.735,2.265,0.0,Azerbaijan
305,Azerbaijan,AZE,2015,97.429,2.571,0.0,Azerbaijan
306,Azerbaijan,AZE,2016,96.875,3.125,0.0,Azerbaijan
307,Azerbaijan,AZE,2017,97.155,2.845,0.0,Azerbaijan
308,Azerbaijan,AZE,2018,97.135,2.865,0.0,Azerbaijan
309,Azerbaijan,AZE,2019,97.52,2.48,0.0,Azerbaijan
310,Bangladesh,BGD,1971,100.0,0.0,0.0,Bangladesh
311,Bangladesh,BGD,1972,96.94,3.06,0.0,Bangladesh
312,Bangladesh,BGD,1973,95.314,4.686,0.0,Bangladesh
313,Bangladesh,BGD,1974,96.671,3.3289999999999997,0.0,Bangladesh
314,Bangladesh,BGD,1975,94.738,5.2620000000000005,0.0,Bangladesh
315,Bangladesh,BGD,1976,94.804,5.196000000000001,0.0,Bangladesh
316,Bangladesh,BGD,1977,95.522,4.478,0.0,Bangladesh
317,Bangladesh,BGD,1978,95.189,4.811,0.0,Bangladesh
318,Bangladesh,BGD,1979,94.961,5.039,0.0,Bangladesh
319,Bangladesh,BGD,1980,95.56,4.44,0.0,Bangladesh
320,Bangladesh,BGD,1981,95.273,4.727,0.0,Bangladesh
321,Bangladesh,BGD,1982,96.417,3.583,0.0,Bangladesh
322,Bangladesh,BGD,1983,95.411,4.5889999999999995,0.0,Bangladesh
323,Bangladesh,BGD,1984,94.243,5.757000000000001,0.0,Bangladesh
324,Bangladesh,BGD,1985,95.736,4.263999999999999,0.0,Bangladesh
325,Bangladesh,BGD,1986,97.617,2.383,0.0,Bangladesh
326,Bangladesh,BGD,1987,97.51899999999999,2.481,0.0,Bangladesh
327,Bangladesh,BGD,1988,97.09100000000001,2.909,0.0,Bangladesh
328,Bangladesh,BGD,1989,96.32,3.68,0.0,Bangladesh
329,Bangladesh,BGD,1990,96.66799999999999,3.332,0.0,Bangladesh
330,Bangladesh,BGD,1991,96.726,3.2739999999999996,0.0,Bangladesh
331,Bangladesh,BGD,1992,97.149,2.8510000000000004,0.0,Bangladesh
332,Bangladesh,BGD,1993,98.021,1.979,0.0,Bangladesh
333,Bangladesh,BGD,1994,97.40100000000001,2.5989999999999998,0.0,Bangladesh
334,Bangladesh,BGD,1995,99.035,0.965,0.0,Bangladesh
335,Bangladesh,BGD,1996,98.16799999999999,1.8319999999999999,0.0,Bangladesh
336,Bangladesh,BGD,1997,98.304,1.696,0.0,Bangladesh
337,Bangladesh,BGD,1998,98.084,1.916,0.0,Bangladesh
338,Bangladesh,BGD,1999,98.176,1.824,0.0,Bangladesh
339,Bangladesh,BGD,2000,98.47,1.53,0.0,Bangladesh
340,Bangladesh,BGD,2001,98.23700000000001,1.7630000000000001,0.0,Bangladesh
341,Bangladesh,BGD,2002,98.719,1.281,0.0,Bangladesh
342,Bangladesh,BGD,2003,98.79799999999999,1.202,0.0,Bangladesh
343,Bangladesh,BGD,2004,98.844,1.156,0.0,Bangladesh
344,Bangladesh,BGD,2005,98.93299999999999,1.067,0.0,Bangladesh
345,Bangladesh,BGD,2006,99.016,0.9840000000000001,0.0,Bangladesh
346,Bangladesh,BGD,2007,99.041,0.9590000000000001,0.0,Bangladesh
347,Bangladesh,BGD,2008,98.851,1.149,0.0,Bangladesh
348,Bangladesh,BGD,2009,99.51899999999999,0.48100000000000004,0.0,Bangladesh
349,Bangladesh,BGD,2010,99.18700000000001,0.813,0.0,Bangladesh
350,Bangladesh,BGD,2011,99.10600000000001,0.894,0.0,Bangladesh
351,Bangladesh,BGD,2012,99.225,0.775,0.0,Bangladesh
352,Bangladesh,BGD,2013,99.26,0.74,0.0,Bangladesh
353,Bangladesh,BGD,2014,99.395,0.605,0.0,Bangladesh
354,Bangladesh,BGD,2015,99.238,0.762,0.0,Bangladesh
355,Bangladesh,BGD,2016,99.25200000000001,0.748,0.0,Bangladesh
356,Bangladesh,BGD,2017,99.149,0.851,0.0,Bangladesh
357,Bangladesh,BGD,2018,99.29,0.71,0.0,Bangladesh
358,Bangladesh,BGD,2019,99.363,0.637,0.0,Bangladesh
359,Belarus,BLR,1985,99.986,0.013999999999999999,0.0,Belarus
360,Belarus,BLR,1986,99.988,0.012,0.0,Belarus
361,Belarus,BLR,1987,99.988,0.012,0.0,Belarus
362,Belarus,BLR,1988,99.988,0.012,0.0,Belarus
363,Belarus,BLR,1989,99.988,0.012,0.0,Belarus
364,Belarus,BLR,1990,99.988,0.012,0.0,Belarus
365,Belarus,BLR,1991,99.98899999999999,0.011000000000000001,0.0,Belarus
366,Belarus,BLR,1992,99.98899999999999,0.011000000000000001,0.0,Belarus
367,Belarus,BLR,1993,99.984,0.016,0.0,Belarus
368,Belarus,BLR,1994,99.98100000000001,0.019,0.0,Belarus
369,Belarus,BLR,1995,99.978,0.022000000000000002,0.0,Belarus
370,Belarus,BLR,1996,99.98299999999999,0.017,0.0,Belarus
371,Belarus,BLR,1997,99.978,0.022000000000000002,0.0,Belarus
372,Belarus,BLR,1998,99.97,0.03,0.0,Belarus
373,Belarus,BLR,1999,99.979,0.021,0.0,Belarus
374,Belarus,BLR,2000,99.971,0.028999999999999998,0.0,Belarus
375,Belarus,BLR,2001,99.96700000000001,0.033,0.0,Belarus
376,Belarus,BLR,2002,99.969,0.031,0.0,Belarus
377,Belarus,BLR,2003,99.97,0.03,0.0,Belarus
378,Belarus,BLR,2004,99.96799999999999,0.032,0.0,Belarus
379,Belarus,BLR,2005,99.965,0.035,0.0,Belarus
380,Belarus,BLR,2006,99.96700000000001,0.033,0.0,Belarus
381,Belarus,BLR,2007,99.955,0.045,0.0,Belarus
382,Belarus,BLR,2008,99.90899999999999,0.064,0.0,Belarus
383,Belarus,BLR,2009,99.819,0.098,0.0,Belarus
384,Belarus,BLR,2010,99.759,0.11199999999999999,0.0,Belarus
385,Belarus,BLR,2011,99.773,0.121,0.0,Belarus
386,Belarus,BLR,2012,99.759,0.13699999999999998,0.0,Belarus
387,Belarus,BLR,2013,99.70299999999999,0.204,0.0,Belarus
388,Belarus,BLR,2014,99.72200000000001,0.18100000000000002,0.0,Belarus
389,Belarus,BLR,2015,99.679,0.23800000000000002,0.0,Belarus
390,Belarus,BLR,2016,99.609,0.315,0.0,Belarus
391,Belarus,BLR,2017,99.287,0.638,0.0,Belarus
392,Belarus,BLR,2018,99.37,0.555,0.0,Belarus
393,Belarus,BLR,2019,99.365,0.56,0.0,Belarus
394,Belgium,BEL,1965,99.81700000000001,0.183,0.0,Belgium
395,Belgium,BEL,1966,99.787,0.209,0.004,Belgium
396,Belgium,BEL,1967,99.779,0.158,0.063,Belgium
397,Belgium,BEL,1968,99.818,0.146,0.036000000000000004,Belgium
398,Belgium,BEL,1969,99.863,0.125,0.012,Belgium
399,Belgium,BEL,1970,99.844,0.127,0.028999999999999998,Belgium
400,Belgium,BEL,1971,99.93,0.07,0.0,Belgium
401,Belgium,BEL,1972,99.906,0.08900000000000001,0.005,Belgium
402,Belgium,BEL,1973,99.823,0.14,0.037000000000000005,Belgium
403,Belgium,BEL,1974,99.75,0.17600000000000002,0.075,Belgium
404,Belgium,BEL,1975,96.21600000000001,0.14300000000000002,3.641,Belgium
405,Belgium,BEL,1976,94.837,0.084,5.079,Belgium
406,Belgium,BEL,1977,93.729,0.23800000000000002,6.0329999999999995,Belgium
407,Belgium,BEL,1978,93.709,0.23399999999999999,6.057,Belgium
408,Belgium,BEL,1979,94.375,0.258,5.3660000000000005,Belgium
409,Belgium,BEL,1980,93.54799999999999,0.284,6.167999999999999,Belgium
410,Belgium,BEL,1981,93.005,0.34700000000000003,6.647,Belgium
411,Belgium,BEL,1982,91.32799999999999,0.205,8.467,Belgium
412,Belgium,BEL,1983,86.339,0.2,13.460999999999999,Belgium
