,Country,Year,Gas Consumption - TWh,short_name
0,Africa,1965,9.543754166666666,Unknown
1,Africa,1966,10.669916111111112,Unknown
2,Africa,1967,10.545669722222225,Unknown
3,Africa,1968,10.688969722222222,Unknown
4,Africa,1969,12.491999722222225,Unknown
5,Africa,1970,15.520325,Unknown
6,Africa,1971,18.40526361111111,Unknown
7,Africa,1972,24.670656944444445,Unknown
8,Africa,1973,39.55179138888889,Unknown
9,Africa,1974,44.5184875,Unknown
10,Africa,1975,53.638377500000004,Unknown
11,Africa,1976,60.981390000000005,Unknown
12,Africa,1977,68.23419083333333,Unknown
13,Africa,1978,97.36989777777777,Unknown
14,Africa,1979,148.84281583333333,Unknown
15,Africa,1980,186.91397722222217,Unknown
16,Africa,1981,228.4911561111111,Unknown
17,Africa,1982,246.7335486111111,Unknown
18,Africa,1983,271.27534694444444,Unknown
19,Africa,1984,259.90278055555564,Unknown
20,Africa,1985,278.84274694444446,Unknown
21,Africa,1986,313.2712025,Unknown
22,Africa,1987,323.38435722222226,Unknown
23,Africa,1988,358.4445405555556,Unknown
24,Africa,1989,371.47104111111116,Unknown
25,Africa,1990,398.64538444444435,Unknown
26,Africa,1991,401.63559305555566,Unknown
27,Africa,1992,421.2702575,Unknown
28,Africa,1993,412.6439775,Unknown
29,Africa,1994,431.8279522222222,Unknown
30,Africa,1995,461.2434977777778,Unknown
31,Africa,1996,484.1917480555555,Unknown
32,Africa,1997,474.4755361111111,Unknown
33,Africa,1998,499.3369944444444,Unknown
34,Africa,1999,504.0196075,Unknown
35,Africa,2000,556.8223563888888,Unknown
36,Africa,2001,634.6361538888889,Unknown
37,Africa,2002,670.605376111111,Unknown
38,Africa,2003,711.5067125,Unknown
39,Africa,2004,783.0682180555556,Unknown
40,Africa,2005,807.7815880555555,Unknown
41,Africa,2006,843.9347886111111,Unknown
42,Africa,2007,900.5199158333335,Unknown
43,Africa,2008,935.6593227777777,Unknown
44,Africa,2009,941.3703819444444,Unknown
45,Africa,2010,981.2584944444444,Unknown
46,Africa,2011,1061.085588611111,Unknown
47,Africa,2012,1147.1777358333334,Unknown
48,Africa,2013,1170.2537786111106,Unknown
49,Africa,2014,1241.3191608333332,Unknown
50,Africa,2015,1324.9468633333329,Unknown
51,Africa,2016,1370.919078611111,Unknown
52,Africa,2017,1449.80345,Unknown
53,Africa,2018,1540.247786111111,Unknown
54,Africa,2019,1553.3842177777774,Unknown
55,Africa,2020,1529.6815900000001,Unknown
56,Algeria,1965,7.4305,Algeria
57,Algeria,1966,7.71925,Algeria
58,Algeria,1967,7.48825,Algeria
59,Algeria,1968,7.87325,Algeria
60,Algeria,1969,10.3516875,Algeria
61,Algeria,1970,9.730875,Algeria
62,Algeria,1971,11.0495,Algeria
63,Algeria,1972,12.830125,Algeria
64,Algeria,1973,17.8591875,Algeria
65,Algeria,1974,20.6745,Algeria
66,Algeria,1975,28.49,Algeria
67,Algeria,1976,33.6875,Algeria
68,Algeria,1977,35.90125000000001,Algeria
69,Algeria,1978,57.65375,Algeria
70,Algeria,1979,81.52375,Algeria
71,Algeria,1980,109.43625,Algeria
72,Algeria,1981,142.2575,Algeria
73,Algeria,1982,161.41125,Algeria
74,Algeria,1983,176.715,Algeria
75,Algeria,1984,155.25125,Algeria
76,Algeria,1985,153.80749999999995,Algeria
77,Algeria,1986,168.4375,Algeria
78,Algeria,1987,172.2875,Algeria
79,Algeria,1988,194.13625,Algeria
80,Algeria,1989,182.6825,Algeria
81,Algeria,1990,195.09875,Algeria
82,Algeria,1991,192.6925,Algeria
83,Algeria,1992,198.94875,Algeria
84,Algeria,1993,178.54375,Algeria
85,Algeria,1994,188.16875,Algeria
86,Algeria,1995,202.22125,Algeria
87,Algeria,1996,207.7075,Algeria
88,Algeria,1997,194.04,Algeria
89,Algeria,1998,200.68125,Algeria
90,Algeria,1999,205.10875,Algeria
91,Algeria,2000,191.0129375,Algeria
92,Algeria,2001,197.322125,Algeria
93,Algeria,2002,194.838875,Algeria
94,Algeria,2003,205.9316875,Algeria
95,Algeria,2004,211.8991875,Algeria
96,Algeria,2005,223.559875,Algeria
97,Algeria,2006,228.4975,Algeria
98,Algeria,2007,233.80681444444443,Algeria
99,Algeria,2008,244.041875,Algeria
100,Algeria,2009,262.117625,Algeria
101,Algeria,2010,253.27225,Algeria
102,Algeria,2011,267.969625,Algeria
103,Algeria,2012,298.74075,Algeria
104,Algeria,2013,321.215125,Algeria
105,Algeria,2014,360.91825,Algeria
106,Algeria,2015,379.225,Algeria
107,Algeria,2016,385.9625,Algeria
108,Algeria,2017,394.625,Algeria
109,Algeria,2018,434.0875,Algeria
110,Algeria,2019,451.4125,Algeria
111,Algeria,2020,430.815,Algeria
112,Argentina,1965,41.233999999999995,Argentina
113,Argentina,1966,44.6572,Argentina
114,Argentina,1967,46.69945,Argentina
115,Argentina,1968,51.999575,Argentina
116,Argentina,1969,51.805075,Argentina
117,Argentina,1970,58.5445,Argentina
118,Argentina,1971,63.202775,Argentina
119,Argentina,1972,70.924425,Argentina
120,Argentina,1973,80.707775,Argentina
121,Argentina,1974,85.42439999999998,Argentina
122,Argentina,1975,87.52499999999998,Argentina
123,Argentina,1976,98.51425,Argentina
124,Argentina,1977,102.8905,Argentina
125,Argentina,1978,100.07025,Argentina
126,Argentina,1979,102.8905,Argentina
127,Argentina,1980,112.12925,Argentina
128,Argentina,1981,117.18625,Argentina
129,Argentina,1982,133.13525,Argentina
130,Argentina,1983,143.15200000000002,Argentina
131,Argentina,1984,152.39075,Argentina
132,Argentina,1985,155.69725,Argentina
133,Argentina,1986,168.2425,Argentina
134,Argentina,1987,168.33975,Argentina
135,Argentina,1988,196.6395,Argentina
136,Argentina,1989,206.55900000000003,Argentina
137,Argentina,1990,197.32025,Argentina
138,Argentina,1991,200.9185,Argentina
139,Argentina,1992,217.2565,Argentina
140,Argentina,1993,229.41275,Argentina
141,Argentina,1994,235.83125,Argentina
142,Argentina,1995,262.47775,Argentina
143,Argentina,1996,301.18325,Argentina
144,Argentina,1997,277.5515,Argentina
145,Argentina,1998,296.70975,Argentina
146,Argentina,1999,314.70099999999996,Argentina
147,Argentina,2000,322.96725,Argentina
148,Argentina,2001,302.35025,Argentina
149,Argentina,2002,294.37575,Argentina
150,Argentina,2003,336.2905,Argentina
151,Argentina,2004,368.09125,Argentina
152,Argentina,2005,392.89,Argentina
153,Argentina,2006,406.505,Argentina
154,Argentina,2007,427.12199999999996,Argentina
155,Argentina,2008,431.88725,Argentina
156,Argentina,2009,418.3555827777778,Argentina
157,Argentina,2010,420.8741655555555,Argentina
158,Argentina,2011,438.39788694444434,Argentina
159,Argentina,2012,456.64209333333326,Argentina
160,Argentina,2013,460.2768897222222,Argentina
161,Argentina,2014,461.54979055555566,Argentina
162,Argentina,2015,466.5256827777777,Argentina
163,Argentina,2016,482.1001119444445,Argentina
164,Argentina,2017,483.0002855555555,Argentina
165,Argentina,2018,487.0423969444445,Argentina
166,Argentina,2019,465.5947283333333,Argentina
167,Argentina,2020,439.29859583333337,Argentina
168,Asia Pacific,1965,56.231967777777776,Unknown
169,Asia Pacific,1966,62.389253055555564,Unknown
170,Asia Pacific,1967,71.39151194444446,Unknown
171,Asia Pacific,1968,77.81803055555557,Unknown
172,Asia Pacific,1969,102.60042444444444,Unknown
173,Asia Pacific,1970,142.32472527777776,Unknown
174,Asia Pacific,1971,169.55090916666666,Unknown
175,Asia Pacific,1972,196.4152638888889,Unknown
176,Asia Pacific,1973,242.4114608333333,Unknown
177,Asia Pacific,1974,302.3359213888889,Unknown
178,Asia Pacific,1975,351.24374666666665,Unknown
179,Asia Pacific,1976,406.0529113888888,Unknown
180,Asia Pacific,1977,499.84711694444434,Unknown
181,Asia Pacific,1978,599.6766680555555,Unknown
182,Asia Pacific,1979,685.4793230555556,Unknown
183,Asia Pacific,1980,735.7758755555556,Unknown
184,Asia Pacific,1981,743.9332625,Unknown
185,Asia Pacific,1982,773.7887400000001,Unknown
186,Asia Pacific,1983,854.4700425000001,Unknown
187,Asia Pacific,1984,999.6436919444444,Unknown
188,Asia Pacific,1985,1086.3900308333334,Unknown
189,Asia Pacific,1986,1186.077412777778,Unknown
190,Asia Pacific,1987,1259.0136233333333,Unknown
191,Asia Pacific,1988,1342.710006388889,Unknown
192,Asia Pacific,1989,1409.2747855555554,Unknown
193,Asia Pacific,1990,1520.1904127777775,Unknown
194,Asia Pacific,1991,1667.9393213888889,Unknown
195,Asia Pacific,1992,1781.3179436111109,Unknown
196,Asia Pacific,1993,1866.5713466666666,Unknown
197,Asia Pacific,1994,2031.9698102777775,Unknown
198,Asia Pacific,1995,2128.460814722222,Unknown
199,Asia Pacific,1996,2323.7407083333333,Unknown
200,Asia Pacific,1997,2510.746723333333,Unknown
201,Asia Pacific,1998,2567.8117086111106,Unknown
202,Asia Pacific,1999,2772.913458333333,Unknown
203,Asia Pacific,2000,2984.2839722222225,Unknown
204,Asia Pacific,2001,3166.662208333333,Unknown
205,Asia Pacific,2002,3313.4200972222225,Unknown
206,Asia Pacific,2003,3588.41105,Unknown
207,Asia Pacific,2004,3802.2568361111107,Unknown
208,Asia Pacific,2005,4084.769525,Unknown
209,Asia Pacific,2006,4395.146727777777,Unknown
210,Asia Pacific,2007,4733.922283333333,Unknown
211,Asia Pacific,2008,5037.243986111111,Unknown
212,Asia Pacific,2009,5156.418522222222,Unknown
213,Asia Pacific,2010,5755.561286111111,Unknown
214,Asia Pacific,2011,6207.120058333334,Unknown
215,Asia Pacific,2012,6619.577622222222,Unknown
216,Asia Pacific,2013,6860.6317944444445,Unknown
217,Asia Pacific,2014,7060.499258333332,Unknown
218,Asia Pacific,2015,7163.7825722222215,Unknown
219,Asia Pacific,2016,7333.024280555555,Unknown
220,Asia Pacific,2017,7725.9257,Unknown
221,Asia Pacific,2018,8297.327563888888,Unknown
222,Asia Pacific,2019,8581.197775,Unknown
223,Asia Pacific,2020,8615.945644444444,Unknown
224,Australia,1965,0.0294749999999999,Australia
225,Australia,1966,0.0393,Australia
226,Australia,1967,0.0393,Australia
227,Australia,1968,0.304575,Australia
228,Australia,1969,4.1265,Australia
229,Australia,1970,17.30397472222222,Australia
230,Australia,1971,25.826679444444448,Australia
231,Australia,1972,37.07426277777777,Australia
232,Australia,1973,47.0688,Australia
233,Australia,1974,53.701990277777774,Australia
234,Australia,1975,57.669970555555544,Australia
235,Australia,1976,68.0772175,Australia
236,Australia,1977,77.76843777777778,Australia
237,Australia,1978,83.72538055555556,Australia
238,Australia,1979,96.37518277777778,Australia
239,Australia,1980,110.66587916666668,Australia
240,Australia,1981,119.9443897222222,Australia
241,Australia,1982,116.98083527777777,Australia
242,Australia,1983,127.07482055555555,Australia
243,Australia,1984,125.31726388888887,Australia
244,Australia,1985,133.95262333333332,Australia
245,Australia,1986,146.32928138888892,Australia
246,Australia,1987,149.39459083333338,Australia
247,Australia,1988,152.99339555555557,Australia
248,Australia,1989,166.87564138888888,Australia
249,Australia,1990,167.75947722222222,Australia
250,Australia,1991,160.8210097222222,Australia
251,Australia,1992,166.36957027777774,Australia
252,Australia,1993,172.49343305555558,Australia
253,Australia,1994,191.5665675,Australia
254,Australia,1995,193.41569222222225,Australia
255,Australia,1996,194.8266325,Australia
256,Australia,1997,191.3050511111111,Australia
257,Australia,1998,196.9532063888889,Australia
258,Australia,1999,201.74053666666663,Australia
259,Australia,2000,205.55079527777772,Australia
260,Australia,2001,221.6931911111111,Australia
261,Australia,2002,228.14817055555562,Australia
262,Australia,2003,229.94289277777776,Australia
263,Australia,2004,234.53600944444452,Australia
264,Australia,2005,232.5898230555556,Australia
265,Australia,2006,259.43063083333334,Australia
266,Australia,2007,290.1981550000001,Australia
267,Australia,2008,285.34957944444443,Australia
268,Australia,2009,291.3643430555556,Australia
269,Australia,2010,317.0642650000001,Australia
270,Australia,2011,327.93732916666664,Australia
271,Australia,2012,329.6105136111111,Australia
272,Australia,2013,346.7392047222222,Australia
273,Australia,2014,372.20933416666674,Australia
274,Australia,2015,387.95796444444437,Australia
275,Australia,2016,378.70893277777776,Australia
276,Australia,2017,371.1438166666666,Australia
277,Australia,2018,358.26206194444444,Australia
278,Australia,2019,420.90970916666674,Australia
279,Australia,2020,408.9859630555555,Australia
280,Austria,1965,17.528646944444443,Austria
281,Austria,1966,18.821034166666667,Austria
282,Austria,1967,18.03168361111111,Austria
283,Austria,1968,19.228969722222217,Austria
284,Austria,1969,23.329156944444442,Austria
285,Austria,1970,28.29800222222222,Austria
286,Austria,1971,32.50664666666667,Austria
287,Austria,1972,35.129752499999995,Austria
288,Austria,1973,38.61119916666667,Austria
289,Austria,1974,41.85197,Austria
290,Austria,1975,41.80161888888888,Austria
291,Austria,1976,47.6101125,Austria
292,Austria,1977,48.520337777777776,Austria
293,Austria,1978,50.468238611111104,Austria
294,Austria,1979,50.040366388888884,Austria
295,Austria,1980,48.073976388888894,Austria
296,Austria,1981,45.82409777777778,Austria
297,Austria,1982,44.355265,Austria
298,Austria,1983,45.25705944444446,Austria
299,Austria,1984,50.38988888888889,Austria
300,Austria,1985,53.991604444444434,Austria
301,Austria,1986,52.421265000000005,Austria
302,Austria,1987,54.68577833333333,Austria
303,Austria,1988,52.38502916666667,Austria
304,Austria,1989,56.259819722222225,Austria
305,Austria,1990,61.93490333333333,Austria
306,Austria,1991,65.66419138888888,Austria
307,Austria,1992,64.48223416666666,Austria
308,Austria,1993,67.81245138888889,Austria
309,Austria,1994,69.75149416666667,Austria
310,Austria,1995,76.15716027777778,Austria
311,Austria,1996,81.06088000000001,Austria
312,Austria,1997,78.1257161111111,Austria
313,Austria,1998,80.20729138888889,Austria
314,Austria,1999,81.92762833333333,Austria
315,Austria,2000,78.20515416666667,Austria
316,Austria,2001,82.88196083333334,Austria
317,Austria,2002,81.48536944444443,Austria
318,Austria,2003,89.62971833333332,Austria
319,Austria,2004,90.4923375,Austria
320,Austria,2005,95.27706444444445,Austria
321,Austria,2006,89.53200777777779,Austria
322,Austria,2007,84.70895416666667,Austria
323,Austria,2008,90.68554861111113,Austria
324,Austria,2009,88.3191386111111,Austria
325,Austria,2010,96.12812111111113,Austria
326,Austria,2011,90.41806694444445,Austria
327,Austria,2012,86.24141583333332,Austria
328,Austria,2013,82.00461138888889,Austria
329,Austria,2014,75.10975583333334,Austria
330,Austria,2015,79.68095000000002,Austria
331,Austria,2016,83.4219027777778,Austria
332,Austria,2017,90.69853861111109,Austria
333,Austria,2018,86.86918916666669,Austria
334,Austria,2019,89.00441027777778,Austria
335,Austria,2020,85.27519027777777,Austria
336,Azerbaijan,1985,132.59971972222223,Azerbaijan
337,Azerbaijan,1986,147.33085555555556,Azerbaijan
338,Azerbaijan,1987,145.51261805555555,Azerbaijan
339,Azerbaijan,1988,143.69438055555554,Azerbaijan
340,Azerbaijan,1989,150.97220499999997,Azerbaijan
341,Azerbaijan,1990,153.97010333333333,Azerbaijan
342,Azerbaijan,1991,147.33085555555556,Azerbaijan
343,Azerbaijan,1992,114.58308249999999,Azerbaijan
344,Azerbaijan,1993,84.57972722222222,Azerbaijan
345,Azerbaijan,1994,79.12013999999998,Azerbaijan
346,Azerbaijan,1995,78.20858416666667,Azerbaijan
347,Azerbaijan,1996,57.29641583333333,Azerbaijan
348,Azerbaijan,1997,54.5666225,Azerbaijan
349,Azerbaijan,1998,50.92039833333333,Azerbaijan
350,Azerbaijan,1999,54.5666225,Azerbaijan
351,Azerbaijan,2000,52.74351027777778,Azerbaijan
352,Azerbaijan,2001,75.65427722222223,Azerbaijan
353,Azerbaijan,2002,75.86876111111111,Azerbaijan
354,Azerbaijan,2003,77.799115,Azerbaijan
355,Azerbaijan,2004,91.227915,Azerbaijan
356,Azerbaijan,2005,94.23216,Azerbaijan
357,Azerbaijan,2006,99.616005,Azerbaijan
358,Azerbaijan,2007,87.70809,Azerbaijan
359,Azerbaijan,2008,100.34574888888888,Azerbaijan
360,Azerbaijan,2009,85.6814638888889,Azerbaijan
361,Azerbaijan,2010,81.44875055555556,Azerbaijan
362,Azerbaijan,2011,89.20128888888891,Azerbaijan
363,Azerbaijan,2012,93.61445555555555,Azerbaijan
364,Azerbaijan,2013,94.02989388888888,Azerbaijan
365,Azerbaijan,2014,98.54446055555556,Azerbaijan
366,Azerbaijan,2015,111.465525,Azerbaijan
367,Azerbaijan,2016,109.306475,Azerbaijan
368,Azerbaijan,2017,106.16605,Azerbaijan
369,Azerbaijan,2018,108.158125,Azerbaijan
370,Azerbaijan,2019,117.89235638888887,Azerbaijan
371,Azerbaijan,2020,118.93685,Azerbaijan
372,Bangladesh,1971,0.0,Bangladesh
373,Bangladesh,1972,4.39614,Bangladesh
374,Bangladesh,1973,6.08249,Bangladesh
375,Bangladesh,1974,6.6872500000000015,Bangladesh
376,Bangladesh,1975,6.72214,Bangladesh
377,Bangladesh,1976,8.850430000000003,Bangladesh
378,Bangladesh,1977,9.87387,Bangladesh
379,Bangladesh,1978,10.897310000000001,Bangladesh
380,Bangladesh,1979,12.537139999999999,Bangladesh
381,Bangladesh,1980,14.118820000000001,Bangladesh
382,Bangladesh,1981,13.613856666666665,Bangladesh
383,Bangladesh,1982,17.67484694444445,Bangladesh
384,Bangladesh,1983,19.667185,Bangladesh
385,Bangladesh,1984,22.700663055555548,Bangladesh
386,Bangladesh,1985,25.780474444444447,Bangladesh
387,Bangladesh,1986,29.070148888888887,Bangladesh
388,Bangladesh,1987,34.155926111111114,Bangladesh
389,Bangladesh,1988,40.20107805555556,Bangladesh
390,Bangladesh,1989,42.49867166666665,Bangladesh
391,Bangladesh,1990,45.742013055555546,Bangladesh
392,Bangladesh,1991,47.10748694444445,Bangladesh
393,Bangladesh,1992,51.3701638888889,Bangladesh
394,Bangladesh,1993,57.50253166666666,Bangladesh
395,Bangladesh,1994,60.98571666666666,Bangladesh
396,Bangladesh,1995,67.42334027777778,Bangladesh
397,Bangladesh,1996,72.36466583333333,Bangladesh
398,Bangladesh,1997,71.13274138888889,Bangladesh
399,Bangladesh,1998,76.8644611111111,Bangladesh
400,Bangladesh,1999,83.80357611111111,Bangladesh
401,Bangladesh,2000,90.58188666666668,Bangladesh
402,Bangladesh,2001,101.43208944444444,Bangladesh
403,Bangladesh,2002,106.71137666666668,Bangladesh
404,Bangladesh,2003,114.78429833333333,Bangladesh
405,Bangladesh,2004,123.40231916666666,Bangladesh
406,Bangladesh,2005,132.63357694444446,Bangladesh
407,Bangladesh,2006,143.63368194444445,Bangladesh
408,Bangladesh,2007,153.36370555555555,Bangladesh
409,Bangladesh,2008,163.76420138888886,Bangladesh
410,Bangladesh,2009,187.46738305555562,Bangladesh
411,Bangladesh,2010,192.53727138888888,Bangladesh
412,Bangladesh,2011,195.821495,Bangladesh
413,Bangladesh,2012,213.36279249999998,Bangladesh
414,Bangladesh,2013,219.5278663888889,Bangladesh
415,Bangladesh,2014,230.22271583333333,Bangladesh
416,Bangladesh,2015,258.54062749999997,Bangladesh
417,Bangladesh,2016,264.50946555555555,Bangladesh
418,Bangladesh,2017,265.9267238888889,Bangladesh
419,Bangladesh,2018,274.2900144444444,Bangladesh
420,Bangladesh,2019,309.3437922222222,Bangladesh
421,Bangladesh,2020,304.34756777777767,Bangladesh
422,Belarus,1985,86.53183861111111,Belarus
423,Belarus,1986,88.18871194444445,Belarus
424,Belarus,1987,99.54344138888888,Belarus
425,Belarus,1988,115.26033444444445,Belarus
426,Belarus,1989,121.38234027777777,Belarus
427,Belarus,1990,129.32503444444444,Belarus
428,Belarus,1991,135.34875111111108,Belarus
429,Belarus,1992,157.17828916666667,Belarus
430,Belarus,1993,145.83292027777782,Belarus
431,Belarus,1994,127.48562444444444,Belarus
432,Belarus,1995,115.26033444444445,Belarus
433,Belarus,1996,121.38234027777777,Belarus
434,Belarus,1997,138.84035388888887,Belarus
435,Belarus,1998,140.59083583333333,Belarus
436,Belarus,1999,143.21187805555556,Belarus
437,Belarus,2000,151.93620444444446,Belarus
438,Belarus,2001,151.06564416666666,Belarus
439,Belarus,2002,155.42780722222224,Belarus
440,Belarus,2003,152.80676499999998,Belarus
441,Belarus,2004,185.34368777777775,Belarus
442,Belarus,2005,190.02661805555562,Belarus
443,Belarus,2006,193.9477680555556,Belarus
444,Belarus,2007,194.7153588888889,Belarus
445,Belarus,2008,199.41451333333333,Belarus
446,Belarus,2009,169.31981305555556,Belarus
447,Belarus,2010,207.28362833333333,Belarus
448,Belarus,2011,192.2618486111112,Belarus
449,Belarus,2012,194.10098333333332,Belarus
450,Belarus,2013,192.70277277777774,Belarus
451,Belarus,2014,191.2143952777777,Belarus
452,Belarus,2015,178.98910527777778,Belarus
453,Belarus,2016,177.87516222222226,Belarus
454,Belarus,2017,182.08755166666668,Belarus
455,Belarus,2018,193.1427336111111,Belarus
456,Belarus,2019,191.644995,Belarus
457,Belarus,2020,178.65054166666664,Belarus
458,Belgium,1965,0.735,Belgium
459,Belgium,1966,1.3265,Belgium
460,Belgium,1967,5.0554999999999986,Belgium
461,Belgium,1968,12.299000000000001,Belgium
462,Belgium,1969,25.335,Belgium
463,Belgium,1970,39.75175,Belgium
464,Belgium,1971,54.81475,Belgium
465,Belgium,1972,69.1135,Belgium
466,Belgium,1973,83.07225,Belgium
467,Belgium,1974,97.35675,Belgium
468,Belgium,1975,96.19474999999998,Belgium
469,Belgium,1976,101.6115,Belgium
470,Belgium,1977,99.9695,Belgium
471,Belgium,1978,99.1245,Belgium
472,Belgium,1979,108.30525,Belgium
473,Belgium,1980,103.6315,Belgium
474,Belgium,1981,95.5805,Belgium
475,Belgium,1982,79.68624999999999,Belgium
476,Belgium,1983,82.80874999999997,Belgium
477,Belgium,1984,85.4505,Belgium
478,Belgium,1985,85.86399999999999,Belgium
479,Belgium,1986,77.095,Belgium
480,Belgium,1987,85.0165,Belgium
481,Belgium,1988,83.90599999999998,Belgium
482,Belgium,1989,93.24425,Belgium
483,Belgium,1990,95.6985,Belgium
484,Belgium,1991,102.07799999999999,Belgium
485,Belgium,1992,105.20125,Belgium
486,Belgium,1993,110.09299999999999,Belgium
487,Belgium,1994,112.57600000000001,Belgium
488,Belgium,1995,124.5255,Belgium
489,Belgium,1996,138.42075,Belgium
490,Belgium,1997,132.04475,Belgium
491,Belgium,1998,144.644,Belgium
492,Belgium,1999,154.46024999999997,Belgium
493,Belgium,2000,155.26274999999995,Belgium
494,Belgium,2001,153.376,Belgium
495,Belgium,2002,158.32524999999995,Belgium
496,Belgium,2003,168.66575,Belgium
497,Belgium,2004,171.88,Belgium
498,Belgium,2005,168.93475,Belgium
499,Belgium,2006,173.889,Belgium
500,Belgium,2007,175.19025,Belgium
501,Belgium,2008,174.0145,Belgium
502,Belgium,2009,175.74065833333333,Belgium
503,Belgium,2010,194.04,Belgium
504,Belgium,2011,165.23999999999995,Belgium
505,Belgium,2012,167.39999999999995,Belgium
506,Belgium,2013,165.33,Belgium
507,Belgium,2014,144.63,Belgium
508,Belgium,2015,158.499,Belgium
509,Belgium,2016,161.892,Belgium
510,Belgium,2017,164.11499999999995,Belgium
511,Belgium,2018,168.74099999999999,Belgium
512,Belgium,2019,173.83499999999995,Belgium
513,Belgium,2020,169.9818,Belgium
514,Brazil,1965,0.5134216666666667,Brazil
515,Brazil,1966,0.6004025000000001,Brazil
516,Brazil,1967,0.6787161111111111,Brazil
517,Brazil,1968,0.7172897222222222,Brazil
518,Brazil,1969,0.755965,Brazil
519,Brazil,1970,0.8110124999999999,Brazil
520,Brazil,1971,1.2773444444444444,Brazil
521,Brazil,1972,1.753814166666667,Brazil
522,Brazil,1973,2.007255555555556,Brazil
523,Brazil,1974,3.862446388888889,Brazil
524,Brazil,1975,4.1969891666666665,Brazil
525,Brazil,1976,4.835661388888889,Brazil
526,Brazil,1977,6.031904722222222,Brazil
527,Brazil,1978,7.937783888888887,Brazil
528,Brazil,1979,8.698107777777778,Brazil
529,Brazil,1980,10.168067777777779,Brazil
530,Brazil,1981,9.123889444444442,Brazil
531,Brazil,1982,13.037024166666665,Brazil
532,Brazil,1983,17.629381944444443,Brazil
533,Brazil,1984,20.518613333333327,Brazil
534,Brazil,1985,25.73950583333333,Brazil
535,Brazil,1986,29.987183055555555,Brazil
536,Brazil,1987,33.474536388888886,Brazil
537,Brazil,1988,33.697564722222225,Brazil
538,Brazil,1989,34.549127777777784,Brazil
539,Brazil,1990,31.45513583333333,Brazil
540,Brazil,1991,32.700607500000004,Brazil
541,Brazil,1992,37.04399444444445,Brazil
542,Brazil,1993,43.394626944444454,Brazil
543,Brazil,1994,47.39170166666666,Brazil
544,Brazil,1995,52.3049463888889,Brazil
545,Brazil,1996,57.627488888888884,Brazil
546,Brazil,1997,62.624916944444436,Brazil
547,Brazil,1998,65.63152222222223,Brazil
548,Brazil,1999,77.88045527777777,Brazil
549,Brazil,2000,97.0450525,Brazil
550,Brazil,2001,122.86193888888887,Brazil
551,Brazil,2002,145.16251972222219,Brazil
552,Brazil,2003,162.47292,Brazil
553,Brazil,2004,193.22483722222225,Brazil
554,Brazil,2005,201.2711569444444,Brazil
555,Brazil,2006,211.69781694444444,Brazil
556,Brazil,2007,218.01636416666668,Brazil
557,Brazil,2008,256.6088547222222,Brazil
558,Brazil,2009,206.6861380555556,Brazil
559,Brazil,2010,275.7677925,Brazil
560,Brazil,2011,274.83424972222224,Brazil
561,Brazil,2012,325.76533277777776,Brazil
562,Brazil,2013,383.8277277777778,Brazil
563,Brazil,2014,406.5547425,Brazil
564,Brazil,2015,429.36540861111115,Brazil
565,Brazil,2016,370.8788244444444,Brazil
566,Brazil,2017,376.32028361111117,Brazil
567,Brazil,2018,358.9079766666666,Brazil
568,Brazil,2019,357.3334880555555,Brazil
569,Brazil,2020,321.1816986111112,Brazil
570,Bulgaria,1965,0.5627249999999999,Bulgaria
571,Bulgaria,1966,0.839475,Bulgaria
572,Bulgaria,1967,2.555325,Bulgaria
573,Bulgaria,1968,3.9114,Bulgaria
574,Bulgaria,1969,4.068225,Bulgaria
575,Bulgaria,1970,3.67155,Bulgaria
576,Bulgaria,1971,2.8765,Bulgaria
577,Bulgaria,1972,1.9380000000000002,Bulgaria
578,Bulgaria,1973,1.9525,Bulgaria
579,Bulgaria,1974,4.2545,Bulgaria
580,Bulgaria,1975,11.29875,Bulgaria
581,Bulgaria,1976,19.76075,Bulgaria
582,Bulgaria,1977,25.2155,Bulgaria
583,Bulgaria,1978,26.90025,Bulgaria
584,Bulgaria,1979,28.7795,Bulgaria
585,Bulgaria,1980,36.9915,Bulgaria
586,Bulgaria,1981,40.23925,Bulgaria
587,Bulgaria,1982,44.528,Bulgaria
588,Bulgaria,1983,46.7895,Bulgaria
589,Bulgaria,1984,49.195,Bulgaria
590,Bulgaria,1985,53.658,Bulgaria
591,Bulgaria,1986,53.2855,Bulgaria
592,Bulgaria,1987,59.423,Bulgaria
593,Bulgaria,1988,57.7245,Bulgaria
594,Bulgaria,1989,59.42325,Bulgaria
595,Bulgaria,1990,63.0175,Bulgaria
596,Bulgaria,1991,53.2195,Bulgaria
597,Bulgaria,1992,47.12125,Bulgaria
598,Bulgaria,1993,43.84575,Bulgaria
599,Bulgaria,1994,43.86275,Bulgaria
600,Bulgaria,1995,52.93925,Bulgaria
601,Bulgaria,1996,54.08425,Bulgaria
602,Bulgaria,1997,43.14725,Bulgaria
603,Bulgaria,1998,36.1015,Bulgaria
604,Bulgaria,1999,31.2785,Bulgaria
605,Bulgaria,2000,34.06825,Bulgaria
606,Bulgaria,2001,28.63925,Bulgaria
607,Bulgaria,2002,25.393,Bulgaria
608,Bulgaria,2003,26.833000000000002,Bulgaria
609,Bulgaria,2004,26.19875,Bulgaria
610,Bulgaria,2005,32.664,Bulgaria
611,Bulgaria,2006,33.657,Bulgaria
612,Bulgaria,2007,33.919000000000004,Bulgaria
